,Year,Country,AverageTemperature,Continent,temperature_difference,% temp difference
38193,1972,Niger,27.816916666666668,Africa,0.35358333333333647,1.2711090074085725
38194,1972,Nigeria,26.88575,Africa,0.08958333333333357,0.3332000533120094
38195,1972,Niue,25.213,Oceania,0.11091666666666455,0.4399185605309346
38197,1972,North Korea,6.962,Asia,0.2589166666666669,3.718998372115296
38198,1972,Northern Mariana Islands,26.762916666666666,Oceania,-0.1705833333333331,-0.6373869315439576
38199,1972,Norway,1.3808333333333334,Europe,1.187,85.96258298129149
38201,1972,Oman,26.881,Asia,0.07708333333333783,0.2867576851059776
38202,1972,Pakistan,20.100166666666667,Asia,-0.8660833333333322,-4.3088365768111325
38203,1972,Palau,27.462333333333333,Oceania,0.09683333333333266,0.3526041729884544
38206,1972,Panama,26.701916666666666,Americas,0.6816666666666649,2.5528754178070794
38207,1972,Papua New Guinea,24.2855,Oceania,-0.2782499999999999,-1.145745403635914
38208,1972,Paraguay,23.78225,Americas,0.8029166666666683,3.3761173424157436
38209,1972,Peru,20.532,Americas,0.7287500000000016,3.549337619325938
38210,1972,Philippines,26.77208333333333,Asia,0.3723333333333301,1.3907521827774458
38211,1972,Poland,7.77525,Europe,-0.08991666666666731,-1.1564472739354659
38212,1972,Portugal,13.878,Europe,-0.39899999999999913,-2.8750540423692112
38213,1972,Puerto Rico,25.5705,Americas,0.2085833333333298,0.8157186341030866
38214,1972,Qatar,26.35466666666667,Asia,-0.2880833333333328,-1.0931017909541616
38216,1972,Romania,9.288,Europe,0.19058333333333266,2.051930806775761
38217,1972,Russia,-5.702000000000001,Europe,-0.730833333333333,12.817140184730496
38218,1972,Rwanda,19.45175,Africa,0.540416666666669,2.7782418891188145
38219,1972,Saint Barthélemy,26.67075,Americas,0.11733333333333462,0.43993263531522214
38221,1972,Saint Lucia,26.892750000000003,Americas,0.2820833333333326,1.0489196282765152
38222,1972,Saint Martin,26.67075,Americas,0.11733333333333462,0.43993263531522214
38225,1972,Samoa,26.508166666666668,Oceania,0.3719999999999999,1.403341108714924
38226,1972,San Marino,13.881583333333332,Europe,0.022166666666665336,0.1596839937807191
38228,1972,Saudi Arabia,25.26991666666667,Asia,0.04433333333333778,0.1754391750401674
38229,1972,Senegal,28.205583333333333,Africa,0.37316666666666265,1.3230241057473704
38230,1972,Serbia,10.319083333333332,Europe,0.19549999999999734,1.8945481268523272
38231,1972,Seychelles,26.87975,Africa,0.35958333333333314,1.3377480569325724
38232,1972,Sierra Leone,26.28933333333333,Africa,0.3551666666666691,1.350991530151655
38233,1972,Singapore,26.942000000000004,Asia,0.3365000000000009,1.2489792888427023
38235,1972,Slovakia,8.017333333333333,Europe,0.20808333333333362,2.5954182604357263
38236,1972,Slovenia,9.692333333333332,Europe,0.012999999999998124,0.13412662929461217
38237,1972,Solomon Islands,26.457916666666662,Oceania,-0.03908333333333758,-0.14771886171437376
38238,1972,Somalia,27.343833333333333,Africa,0.4882500000000043,1.7855945581880288
38239,1972,South Africa,17.621166666666667,Africa,0.33541666666666714,1.903487283286202
38242,1972,South Korea,12.133833333333332,Asia,0.2134166666666637,1.758856091095123
38243,1972,Spain,12.810666666666668,Europe,-0.2809166666666645,-2.1928340965861612
38244,1972,Sri Lanka,27.16258333333333,Asia,0.31999999999999673,1.178091185484923
38245,1972,Sudan,27.30075,Africa,0.5385833333333316,1.9727785256204742
38246,1972,Suriname,26.311000000000003,Americas,0.35750000000000526,1.358747292007165
38248,1972,Swaziland,18.779666666666667,Africa,-0.03433333333333266,-0.18282184632314732
38249,1972,Sweden,3.490166666666666,Europe,0.9083333333333332,26.02550021488945
38250,1972,Switzerland,6.903416666666666,Europe,-0.36075000000000124,-5.225673277724817
38251,1972,Syria,17.369833333333332,Asia,-0.71458333333333,-4.113933159980407
38252,1972,Taiwan,22.0895,Asia,0.14191666666667047,0.6424621049216617
38253,1972,Tajikistan,3.0141666666666667,Asia,-2.1330000000000005,-70.76582803428258
38254,1972,Tanzania,22.40408333333333,Africa,0.4366666666666603,1.9490494664290827
38255,1972,Thailand,26.395666666666667,Asia,0.7255833333333364,2.7488729210602867
38257,1972,Togo,27.05633333333333,Africa,0.28550000000000253,1.0552058051719346
38258,1972,Tonga,23.17008333333333,Oceania,-0.6849166666666697,-2.956038857578572
38260,1972,Tunisia,19.75175,Africa,0.01333333333333897,0.06750456710589679
38261,1972,Turkey,11.201666666666668,Asia,-0.7435833333333317,-6.63814908495758
38262,1972,Turkmenistan,13.420333333333334,Asia,-2.4736666666666665,-18.43222970119967
38264,1972,Uganda,23.337083333333336,Africa,0.45433333333333437,1.9468299737542223
38265,1972,Ukraine,8.386833333333334,Europe,0.16558333333333408,1.97432483456212
38266,1972,United Arab Emirates,27.422666666666668,Asia,-0.20008333333333184,-0.7296275587105503
38267,1972,United Kingdom,8.4925,Europe,-0.5579999999999998,-6.570503385340004
38269,1972,United States,8.428083333333333,Americas,-0.01441666666666741,-0.17105510347351505
38270,1972,Uruguay,17.508583333333334,Americas,0.39166666666666927,2.236998043816619
38271,1972,Uzbekistan,10.935333333333334,Asia,-2.4934999999999974,-22.802231299152567
38272,1972,Venezuela,25.237,Americas,0.5125833333333354,2.031078707189188
38273,1972,Vietnam,24.02583333333333,Asia,0.6198333333333323,2.5798619541465744
38276,1972,Yemen,26.486500000000003,Asia,0.45816666666666706,1.7298120426129044
38277,1972,Zambia,21.40108333333333,Africa,0.21074999999999733,0.9847632323908715
38278,1972,Zimbabwe,21.031583333333334,Africa,-0.1286666666666676,-0.6117783175303853
38280,1973,Afghanistan,14.235500000000002,Asia,1.6883333333333344,11.860021308231774
38282,1973,Albania,12.486666666666666,Europe,-0.1215833333333336,-0.9737052856380161
38283,1973,Algeria,22.886166666666668,Africa,0.1880000000000024,0.8214569208473927
38284,1973,American Samoa,27.13825,Oceania,0.32591666666666796,1.2009494594038597
38285,1973,Andorra,11.176583333333332,Europe,0.4355833333333319,3.8972852466839027
38286,1973,Angola,22.349666666666668,Africa,0.33866666666666845,1.5153096988769486
38287,1973,Anguilla,27.01233333333333,Americas,0.3415833333333289,1.2645458247467043
38290,1973,Argentina,14.597916666666668,Americas,-0.2204999999999977,-1.5104895104894944
38291,1973,Armenia,8.207166666666668,Asia,0.41800000000000104,5.093109680563747
38292,1973,Aruba,28.33183333333333,Americas,-0.02050000000000196,-0.07235677182910377
38294,1973,Australia,22.41275,Oceania,0.40066666666666606,1.7876729391380624
38295,1973,Austria,6.2135,Europe,-0.03633333333333422,-0.5847482631903793
38296,1973,Azerbaijan,11.07725,Asia,0.4381666666666657,3.9555545524987314
38297,1973,Bahamas,25.347916666666663,Americas,-0.24933333333333962,-0.9836442837182793
38298,1973,Bahrain,26.001166666666663,Asia,0.5905833333333312,2.271372438416217
38300,1973,Bangladesh,25.265583333333336,Asia,0.12175000000000225,0.4818808194282825
38301,1973,Barbados,26.79325,Americas,0.10075000000000145,0.3760275442508895
38302,1973,Belarus,6.164416666666667,Europe,-0.5936666666666657,-9.630540873021221
38303,1973,Belgium,9.758833333333332,Europe,0.42549999999999777,4.360152340614464
38304,1973,Belize,25.545916666666667,Americas,0.04175000000000395,0.16343120720534182
38305,1973,Benin,27.88725,Africa,0.5259166666666708,1.8858677950198417
38306,1973,Bhutan,12.380333333333333,Asia,0.25908333333333466,2.092700788885609
38307,1973,Bolivia,21.314083333333333,Americas,-0.021416666666667084,-0.1004812936673346
38310,1973,Botswana,22.373,Africa,0.31483333333333263,1.4072021335240361
38311,1973,Brazil,25.169583333333332,Americas,0.07225000000000037,0.28705282500372625
38312,1973,British Virgin Islands,26.73358333333333,Americas,0.3323333333333274,1.2431305193529765
38313,1973,Bulgaria,10.263333333333334,Europe,-0.43391666666666673,-4.2278337122442355
38314,1973,Burkina Faso,28.820166666666665,Africa,0.4875833333333368,1.6918130244447007
38316,1973,Burundi,20.334416666666662,Africa,0.07424999999999571,0.3651444800071917
38317,1973,Cambodia,27.228916666666667,Asia,0.2359999999999971,0.8667256317578937
38318,1973,Cameroon,24.90758333333333,Africa,0.375,1.5055655740721536
38319,1973,Canada,-4.1795,Americas,2.6234166666666674,-62.76867248873471
38320,1973,Cape Verde,24.45158333333333,Africa,0.4174166666666608,1.7071150811637725
38321,1973,Cayman Islands,27.044666666666668,Americas,-0.0173333333333332,-0.06409150294574359
38322,1973,Central African Republic,25.804666666666662,Africa,0.35324999999999207,1.368938434908384
38323,1973,Chad,27.709583333333335,Africa,0.25758333333333283,0.9295821241146998
38324,1973,Chile,9.413333333333332,Americas,-0.17275000000000063,-1.8351628895184202
38325,1973,China,7.209583333333334,Asia,0.39516666666666644,5.481130439808123
38326,1973,Christmas Island,26.372416666666663,Asia,0.22291666666666288,0.8452644650818738
38327,1973,Colombia,25.178750000000004,Americas,0.139166666666668,0.552714756160127
38328,1973,Comoros,25.86808333333333,Africa,0.061249999999997584,0.2367782692313794
38329,1973,Congo,24.91325,Africa,0.3539166666666702,1.420596135256019
38331,1973,Costa Rica,25.95133333333333,Americas,-0.10025000000000617,-0.38629999743111276
38332,1973,Croatia,11.248333333333331,Europe,-0.24583333333333712,-2.1855089642910404
38333,1973,Cuba,25.68425,Americas,-0.08708333333333229,-0.33905344066239934
38334,1973,Curaçao,27.74533333333333,Americas,0.017416666666662195,0.06277331923685255
38335,1973,Cyprus,18.989916666666662,Asia,0.39558333333333096,2.0831230609226705
38336,1973,Czech Republic,7.82725,Europe,0.11733333333333285,1.4990364857815048
38338,1973,Denmark,-18.714,Europe,-0.43908333333333616,2.3462826404474524
38340,1973,Djibouti,29.11458333333333,Africa,0.025499999999997414,0.08758497316635964
38341,1973,Dominica,26.490166666666667,Americas,0.16316666666666535,0.6159518311826351
38342,1973,Dominican Republic,25.905,Americas,0.25691666666667246,0.991764781573721
38343,1973,Ecuador,22.082166666666662,Americas,-0.4035000000000082,-1.8272663461466263
38344,1973,Egypt,22.740583333333333,Africa,-0.11416666666666586,-0.502039305646656
38345,1973,El Salvador,25.323,Americas,-0.24383333333333113,-0.9628927588884852
38346,1973,Equatorial Guinea,25.384,Africa,0.3813333333333375,1.5022586406135263
38347,1973,Eritrea,27.16258333333333,Africa,0.18849999999999412,0.6939693389496978
38348,1973,Estonia,5.5025,Europe,-0.46408333333333296,-8.434045131001053
38349,1973,Ethiopia,23.446250000000003,Africa,0.19525000000000148,0.8327557711787661
38352,1973,Faroe Islands,6.609083333333333,Europe,-0.924833333333333,-13.993367713626442
38354,1973,Fiji,25.679666666666662,Oceania,0.5267499999999927,2.051233790677421
38355,1973,Finland,1.7123333333333337,Europe,-1.1122499999999993,-64.95522678606184
38356,1973,France,12.887166666666667,Europe,0.29274999999999984,2.271639744965921
38358,1973,French Guiana,25.972583333333333,Americas,0.1269166666666628,0.48865630745239486
38359,1973,French Polynesia,26.668166666666668,Oceania,0.19183333333333508,0.7193345374322759
38361,1973,Gabon,24.695833333333336,Africa,0.43083333333333584,1.7445587987177424
38362,1973,Gambia,28.00125,Africa,0.2998333333333356,1.070785530407877
38364,1973,Georgia,7.851833333333331,Asia,-0.1385833333333366,-1.7649805777844239
38365,1973,Germany,8.402833333333334,Europe,0.34800000000000075,4.141460221750609
38366,1973,Ghana,27.372,Africa,0.5153333333333308,1.8827025183886115
38367,1973,Greece,14.696416666666666,Europe,-0.007333333333333414,-0.0498987848511831
38368,1973,Greenland,-19.27358333333333,Americas,-0.4555833333333297,2.3637707916275548
38369,1973,Grenada,27.053416666666667,Americas,0.09825000000000017,0.3631703943740939
38370,1973,Guadeloupe,26.76225,Americas,0.28666666666666885,1.071160558871802
38371,1973,Guam,27.2525,Oceania,0.4895833333333357,1.7964712717487779
38372,1973,Guatemala,23.636333333333337,Americas,-0.08533333333333104,-0.3610261038796106
38373,1973,Guernsey,11.115833333333333,Europe,0.3970833333333328,3.572231801484364
38374,1973,Guinea,26.03675,Africa,0.2931666666666679,1.125972583623793
38376,1973,Guyana,26.137833333333333,Americas,0.045666666666665634,0.17471481313803988
38377,1973,Haiti,26.58125,Americas,0.13824999999999932,0.5201034563837266
38379,1973,Honduras,25.11175,Americas,-0.0869166666666672,-0.346119512446035
38380,1973,Hong Kong,23.361,Asia,0.4888333333333321,2.092518870482137
38381,1973,Hungary,9.753666666666666,Europe,-0.43608333333333427,-4.470968182905584
38382,1973,Iceland,1.1006666666666665,Europe,-1.4971666666666665,-136.0236220472441
38383,1973,India,24.38658333333333,Asia,0.1144166666666635,0.4691787492439361
38384,1973,Indonesia,26.221833333333336,Asia,0.15991666666667115,0.6098607394601361
38385,1973,Iran,17.786583333333336,Asia,1.362750000000002,7.661673827182483
38386,1973,Iraq,22.04008333333333,Asia,0.8629166666666634,3.915215081612654
38387,1973,Ireland,9.816666666666666,Europe,0.5770833333333325,5.87860780984719
38389,1973,Israel,19.7835,Asia,0.2538333333333327,1.2830557451074516
38390,1973,Italy,12.7985,Europe,0.081666666666667,0.6380956101626518
38391,1973,Jamaica,26.51025,Americas,0.10391666666666666,0.3919867472644229
38392,1973,Japan,12.41475,Asia,-0.1774166666666659,-1.4290796565912798
38393,1973,Jersey,11.115833333333333,Europe,0.3970833333333328,3.572231801484364
38394,1973,Jordan,19.49775,Asia,0.38175000000000026,1.957918221333232
38395,1973,Kazakhstan,6.086083333333334,Asia,1.7294166666666673,28.415921569701375
38396,1973,Kenya,24.483416666666667,Africa,0.08624999999999972,0.35227926385546565
38398,1973,Kiribati,26.62216666666667,Oceania,-0.23158333333333303,-0.8698891274814836
38399,1973,Kuwait,25.40641666666667,Asia,1.0379166666666677,4.085254053273947
38400,1973,Kyrgyzstan,4.082833333333333,Asia,1.7102500000000003,41.88880271053599
38401,1973,Laos,24.074250000000003,Asia,0.16383333333333994,0.6805334884091505
38402,1973,Latvia,6.01775,Europe,-0.3175000000000008,-5.276058327447979
38403,1973,Lebanon,17.79525,Asia,0.4514166666666668,2.536725624347322
38404,1973,Lesotho,13.8485,Africa,-0.06391666666666929,-0.4615421646147185
38405,1973,Liberia,25.96033333333333,Africa,0.38475000000000037,1.4820687972676279
38406,1973,Libya,22.14558333333333,Africa,-0.5053333333333327,-2.281869597775325
38407,1973,Liechtenstein,4.56675,Europe,-0.12733333333333263,-2.7882702870385425
38408,1973,Lithuania,6.573083333333333,Europe,-0.1948333333333343,-2.9641086755328065
38409,1973,Luxembourg,9.371416666666669,Europe,0.4017500000000016,4.286971909263112
38410,1973,Macau,23.152666666666665,Asia,0.5422499999999992,2.3420628293357106
38411,1973,Macedonia,10.057333333333334,Europe,-0.39291666666666636,-3.9067678642449923
38412,1973,Madagascar,22.919916666666666,Africa,0.0851666666666624,0.37158366631639467
38413,1973,Malawi,21.52775,Africa,0.04741666666667044,0.22025834872046748
38414,1973,Malaysia,26.35383333333333,Asia,0.03324999999999889,0.12616760370091218
38415,1973,Mali,28.801916666666667,Africa,0.24425000000000452,0.8480338403405023
38416,1973,Malta,18.53708333333333,Europe,0.20908333333333218,1.1279192609409006
38417,1973,Martinique,26.490166666666667,Americas,0.16316666666666535,0.6159518311826351
38418,1973,Mauritania,27.761750000000003,Africa,0.5648333333333362,2.0345739491686805
38419,1973,Mauritius,23.72775,Africa,-0.0940000000000012,-0.3961606136275087
38420,1973,Mayotte,26.53325,Africa,0.08316666666666706,0.3134431954874245
38421,1973,Mexico,20.496166666666667,Americas,-0.4788333333333341,-2.3362092098522522
38422,1973,Moldova,8.858333333333333,Europe,-0.5263333333333353,-5.941674506114793
38423,1973,Monaco,9.23575,Europe,0.3459999999999983,3.746311885878227
38424,1973,Mongolia,0.1443333333333335,Asia,0.3786666666666664,262.3556581986138
38425,1973,Montenegro,10.04825,Europe,-0.2742500000000003,-2.7293309780310038
38426,1973,Montserrat,26.828833333333336,Americas,0.3173333333333339,1.1828070545992206
38427,1973,Morocco,17.5375,Africa,0.9425833333333351,5.374673319078176
38428,1973,Mozambique,23.74083333333333,Africa,0.1720833333333296,0.7248411667661045
38429,1973,Namibia,21.014416666666666,Africa,0.1703333333333319,0.8105546589047927
38430,1973,Nepal,15.211583333333332,Asia,0.1346666666666625,0.8852902667374919
38431,1973,Netherlands,9.848333333333334,Europe,0.4821666666666662,4.895921475715006
38433,1973,New Caledonia,23.715416666666663,Oceania,1.0949166666666592,4.616898290493144
38434,1973,New Zealand,10.935583333333334,Oceania,0.3793333333333333,3.468798341804659
38435,1973,Nicaragua,26.382416666666668,Americas,-0.06700000000000017,-0.2539570231435716
38436,1973,Niger,27.85591666666667,Africa,0.03900000000000148,0.14000616266443025
38437,1973,Nigeria,27.472,Africa,0.5862499999999997,2.1339909726266733
38438,1973,Niue,25.894583333333333,Oceania,0.6815833333333323,2.632146362656279
38440,1973,North Korea,7.290083333333333,Asia,0.32808333333333284,4.500405802402801
38441,1973,Northern Mariana Islands,27.2525,Oceania,0.4895833333333357,1.7964712717487779
38442,1973,Norway,0.4227499999999999,Europe,-0.9580833333333334,-226.6311847033314
38444,1973,Oman,26.76458333333333,Asia,-0.1164166666666695,-0.43496536156302146
38445,1973,Pakistan,20.73958333333333,Asia,0.6394166666666621,3.0830738322450815
38446,1973,Palau,27.668916666666664,Oceania,0.2065833333333309,0.7466260274013773
38449,1973,Panama,26.568916666666667,Americas,-0.13299999999999912,-0.5005849567320175
38450,1973,Papua New Guinea,24.798916666666667,Oceania,0.513416666666668,2.0703189319425968
38451,1973,Paraguay,23.5885,Americas,-0.19375000000000142,-0.8213748224770605
